name,variant,category,x,y
Codystar regular,regular,display,-2.0792305,7.153133
Wallpoet regular,regular,display,-2.5143466,5.1590223
Mate SC regular,regular,serif,-0.5032729,2.720295
Rye regular,regular,display,-1.452363,0.8793883
Rosarivo regular,regular,serif,2.0809994,-1.7685319
Rosarivo italic,italic,serif,2.6966355,4.2288823
Spirax regular,regular,display,-1.091057,6.061666
McLaren regular,regular,display,-4.2768173,5.880214
Amarante regular,regular,display,-2.5517142,9.772545
Kadwa regular,regular,serif,-0.6110549,-0.09575973
Kadwa 700,700,serif,-3.5911958,-0.67710865
Share Tech regular,regular,sans-serif,-3.731895,9.196555
Secular One regular,regular,sans-serif,-4.435142,10.938825
Fjord One regular,regular,serif,1.0688448,-0.3894654
Donegal One regular,regular,serif,-0.33161607,-1.3752674
Pavanam regular,regular,sans-serif,-6.919958,4.7639613
Suez One regular,regular,serif,-3.3925602,-0.11493037
New Rocker regular,regular,display,-0.4747717,9.100311
Mystery Quest regular,regular,display,-0.7532603,5.694
Sunshiney regular,regular,handwriting,-1.024231,6.6559033
Aref Ruqaa regular,regular,serif,-1.4797002,5.187605
Aref Ruqaa 700,700,serif,-1.3316631,5.106177
IM Fell DW Pica SC regular,regular,serif,-0.70750606,2.126209
Battambang regular,regular,display,2.8229988,-5.0046515
Battambang 700,700,display,-2.3619628,-1.9019879
Text Me One regular,regular,sans-serif,-5.080576,4.905141
Dynalight regular,regular,display,1.7198108,7.033081
David Libre regular,regular,serif,1.376649,-0.94296443
David Libre 500,500,serif,-0.61833006,-1.3018285
David Libre 700,700,serif,-1.443179,-1.1439949
IM Fell French Canon regular,regular,serif,1.6989628,-2.422749
IM Fell French Canon italic,italic,serif,3.6889646,4.790679
Cantora One regular,regular,sans-serif,-3.056988,10.017942
Overpass 100,100,sans-serif,-5.129918,2.9201417
Overpass 100italic,100italic,sans-serif,3.5085845,8.204497
Overpass 200,200,sans-serif,-5.850038,3.8587918
Overpass 200italic,200italic,sans-serif,3.267218,8.796342
Overpass 300,300,sans-serif,-6.648926,5.4860506
Overpass 300italic,300italic,sans-serif,2.7367795,9.649248
Overpass regular,regular,sans-serif,-7.354967,6.585366
Overpass italic,italic,sans-serif,2.3701167,10.3304825
Overpass 600,600,sans-serif,-5.9987683,8.515758
Overpass 600italic,600italic,sans-serif,2.202946,11.086645
Overpass 700,700,sans-serif,-5.635252,9.471501
Overpass 700italic,700italic,sans-serif,1.8863348,11.573617
Overpass 800,800,sans-serif,-5.535755,10.013012
Overpass 800italic,800italic,sans-serif,1.381524,12.011306
Overpass 900,900,sans-serif,-5.70198,10.324133
Overpass 900italic,900italic,sans-serif,1.257716,12.379084
Mada 300,300,sans-serif,-4.449261,3.6790717
Mada regular,regular,sans-serif,-4.4870815,8.620485
Mada 500,500,sans-serif,-4.4176044,8.8977995
Mada 900,900,sans-serif,-4.0597267,11.735998
Condiment regular,regular,handwriting,0.9423262,7.221215
Chicle regular,regular,display,-0.996995,8.645405
Athiti 200,200,sans-serif,-4.827145,2.473444
Athiti 300,300,sans-serif,-5.640902,3.801478
Athiti regular,regular,sans-serif,-6.562459,4.8807235
Athiti 500,500,sans-serif,-6.5853567,7.0839124
Athiti 600,600,sans-serif,-5.43923,9.0927305
Athiti 700,700,sans-serif,-6.21443,10.49031
Maiden Orange regular,regular,display,-3.3366306,-1.257611
Krona One regular,regular,sans-serif,-3.695909,5.0907197
Sonsie One regular,regular,display,0.081591316,5.2460146
Averia Libre 300,300,display,-0.6332002,6.6524134
Averia Libre 300italic,300italic,display,0.19753821,6.2621346
Averia Libre regular,regular,display,-0.924636,6.6483397
Averia Libre italic,italic,display,0.008324279,6.930558
Averia Libre 700,700,display,-1.3160859,6.706734
Averia Libre 700italic,700italic,display,-0.025641374,7.236027
Rozha One regular,regular,serif,-1.8290029,-0.061401818
Numans regular,regular,sans-serif,-5.9504833,5.8750963
Milonga regular,regular,display,0.7819738,-1.0184673
Stint Ultra Expanded regular,regular,display,-2.409227,3.942459
Stoke 300,300,serif,0.3726277,0.13940847
Stoke regular,regular,serif,-0.041385714,-0.20204327
Eagle Lake regular,regular,handwriting,-1.9138821,5.583198
Amatica SC regular,regular,display,-1.8540716,7.866373
Amatica SC 700,700,display,-1.7508881,8.250373
Baloo Chettan regular,regular,display,-2.949463,7.241326
Miniver regular,regular,display,1.1204855,6.4098377
Rubik Mono One regular,regular,sans-serif,-2.5187,5.3467755
Almendra regular,regular,serif,1.7568429,-1.7306633
Almendra italic,italic,serif,-0.017178789,8.598551
Almendra 700,700,serif,-2.5658908,-1.9797001
Almendra 700italic,700italic,serif,-0.46990934,9.073052
Cagliostro regular,regular,sans-serif,-3.9319685,6.7893105
Bungee Shade regular,regular,display,-3.47348,7.094449
Proza Libre regular,regular,sans-serif,-4.942598,6.4245176
Proza Libre italic,italic,sans-serif,1.7862587,10.18032
Proza Libre 500,500,sans-serif,-4.9075966,8.286963
Proza Libre 500italic,500italic,sans-serif,2.068859,10.689137
Proza Libre 600,600,sans-serif,-4.723322,9.328477
Proza Libre 600italic,600italic,sans-serif,2.1606922,11.571178
Proza Libre 700,700,sans-serif,-4.6184072,10.538905
Proza Libre 700italic,700italic,sans-serif,1.9542395,11.859184
Proza Libre 800,800,sans-serif,-5.1065264,11.125356
Proza Libre 800italic,800italic,sans-serif,2.1225455,12.176143
Elsie regular,regular,display,0.8558821,-1.5793039
Elsie 900,900,display,-2.1924565,-2.0953083
Wellfleet regular,regular,display,-1.624816,-0.8540755
Nosifer regular,regular,display,-2.3661575,4.8462462
Coda Caption 800,800,sans-serif,-5.9624662,11.428399
Vibur regular,regular,handwriting,1.0172778,8.452801
Timmana regular,regular,sans-serif,-0.1015056,11.925329
Artifika regular,regular,serif,-2.3420246,5.4983625
Alike Angular regular,regular,serif,1.0273045,-1.6765459
Junge regular,regular,serif,2.112441,0.27068532
Inika regular,regular,serif,-0.3452306,-0.84584713
Inika 700,700,serif,-3.2167325,-0.9534007
Tulpen One regular,regular,display,-1.6589597,7.9832234
Nova Round regular,regular,display,-5.7181735,7.7839713
Sriracha regular,regular,handwriting,0.51313585,8.3826
Paprika regular,regular,display,0.3560046,7.9072695
Pattaya regular,regular,sans-serif,0.26533473,8.87521
Mrs Saint Delafield regular,regular,handwriting,2.8406272,7.1490283
UnifrakturCook 700,700,display,-0.50333685,8.467425
Bilbo regular,regular,handwriting,0.67821133,7.3241496
Asul regular,regular,sans-serif,-4.295306,8.620601
Asul 700,700,sans-serif,-3.9941323,9.428675
Buda 300,300,display,-4.446131,3.911252
Antic Didone regular,regular,serif,2.4721534,0.03582513
Petrona regular,regular,serif,0.336151,-0.51588297
Bungee regular,regular,display,-3.4509099,6.9288545
Glass Antiqua regular,regular,display,1.5453913,0.07639344
IM Fell Great Primer regular,regular,serif,1.2516739,-2.6068282
IM Fell Great Primer italic,italic,serif,3.6235738,4.9137077
Sancreek regular,regular,display,-2.5956542,2.2742183
Ribeye regular,regular,display,-0.07217719,0.8922727
Kavoon regular,regular,display,-1.1638969,7.6139665
Stint Ultra Condensed regular,regular,display,-1.7307473,8.990631
Swanky and Moo Moo regular,regular,handwriting,-2.2390282,5.221757
Sarina regular,regular,display,0.40766424,6.1668844
Croissant One regular,regular,display,-1.5479712,4.395734
Linden Hill regular,regular,serif,1.9954685,-2.1068141
Linden Hill italic,italic,serif,3.3729987,3.552643
Dekko regular,regular,handwriting,-2.094634,6.4132285
Arya regular,regular,sans-serif,-4.902483,8.228282
Arya 700,700,sans-serif,-4.911573,9.467269
Amiko regular,regular,sans-serif,-6.7933083,6.512178
Amiko 600,600,sans-serif,-6.48783,7.6256623
Amiko 700,700,sans-serif,-5.4142523,9.360336
Trade Winds regular,regular,display,-0.21671286,5.2112346
IM Fell Great Primer SC regular,regular,serif,-0.309417,2.3492274
Hind Madurai 300,300,sans-serif,-7.618084,4.250091
Hind Madurai regular,regular,sans-serif,-8.253303,6.250872
Hind Madurai 500,500,sans-serif,-8.073626,8.146855
Hind Madurai 600,600,sans-serif,7.06284,15.150027
Hind Madurai 700,700,sans-serif,-7.892758,11.922054
Cormorant Infant 300,300,serif,3.0570314,-0.68618214
Cormorant Infant 300italic,300italic,serif,3.6986954,3.064585
Cormorant Infant regular,regular,serif,3.172706,-0.91218907
Cormorant Infant italic,italic,serif,3.9142067,3.4856296
Cormorant Infant 500,500,serif,3.2025928,-1.6407942
Cormorant Infant 500italic,500italic,serif,3.8669386,3.9988644
Cormorant Infant 600,600,serif,3.357573,-1.812895
Cormorant Infant 600italic,600italic,serif,3.8706481,4.23129
Cormorant Infant 700,700,serif,3.3106368,-1.9576173
Cormorant Infant 700italic,700italic,serif,3.4237075,4.4126306
Overlock SC regular,regular,display,-2.2689533,4.104674
Angkor regular,regular,display,2.8174293,-4.6176033
Joti One regular,regular,display,2.0845985,12.480586
Bigshot One regular,regular,display,-1.8657757,1.1230425
Meie Script regular,regular,handwriting,2.4435658,6.553075
Ruthie regular,regular,handwriting,2.4580884,7.2343225
Offside regular,regular,display,-5.6892257,7.168072
Monsieur La Doulaise regular,regular,handwriting,2.7225869,6.9828067
Monofett regular,regular,display,-3.668158,6.9548073
Laila 300,300,serif,-4.211362,4.5026946
Laila regular,regular,serif,-3.3635228,5.5029945
Laila 500,500,serif,-2.2081785,5.887925
Laila 600,600,serif,-1.476999,6.118499
Laila 700,700,serif,-1.2481925,6.2541165
IM Fell Double Pica SC regular,regular,serif,-0.2789883,2.4518967
Inknut Antiqua 300,300,serif,-0.5484426,-0.4532917
Inknut Antiqua regular,regular,serif,-1.0360566,-0.48428655
Inknut Antiqua 500,500,serif,-1.3048204,-0.5563258
Inknut Antiqua 600,600,serif,-1.5856085,-0.31455353
Inknut Antiqua 700,700,serif,-2.3030725,0.027640294
Inknut Antiqua 800,800,serif,-2.508669,0.21674985
Inknut Antiqua 900,900,serif,-2.5743208,0.32398474
IM Fell French Canon SC regular,regular,serif,-0.011236254,2.517168
Henny Penny regular,regular,display,0.41637027,-2.2678697
Emilys Candy regular,regular,display,1.0984749,-2.9012628
Ravi Prakash regular,regular,display,2.1478086,12.330459
MedievalSharp regular,regular,display,-3.9676132,7.941161
Della Respira regular,regular,serif,2.1668725,-1.0466399
El Messiri regular,regular,sans-serif,-5.187215,7.253563
El Messiri 500,500,sans-serif,-4.991993,7.577659
El Messiri 600,600,sans-serif,-4.8614526,7.8191524
El Messiri 700,700,sans-serif,-4.942671,7.9994535
Jolly Lodger regular,regular,display,-1.0982064,8.826668
Iceberg regular,regular,display,-3.8743992,9.2183275
Port Lligat Sans regular,regular,sans-serif,-3.7099636,8.734069
Content regular,regular,display,3.0029545,-4.921822
Content 700,700,display,-2.4738424,-1.9025816
Trykker regular,regular,serif,1.3320595,0.2808072
Peralta regular,regular,display,-1.2987018,2.1994967
Redressed regular,regular,handwriting,-2.4410877,7.538146
Autour One regular,regular,display,-2.6052785,5.753768
Pirata One regular,regular,display,-0.92374605,8.911294
Nova Slim regular,regular,display,-5.8885098,7.4795094
Fresca regular,regular,sans-serif,-7.823593,8.338289
Lovers Quarrel regular,regular,handwriting,2.3999562,6.8664193
Snippet regular,regular,sans-serif,-4.6964965,4.618579
Akronim regular,regular,display,1.1873698,7.5320635
Bubbler One regular,regular,sans-serif,-4.1347337,3.9620764
Germania One regular,regular,display,-1.2913085,9.609186
Dr Sugiyama regular,regular,handwriting,1.2728271,6.0883846
Galindo regular,regular,display,-6.141,10.007217
Oldenburg regular,regular,display,0.4538617,0.614008
Nova Oval regular,regular,display,-1.3751037,7.1309814
Pangolin regular,regular,handwriting,-1.1933888,6.5807037
Koulen regular,regular,display,3.0790186,-4.8697815
Piedra regular,regular,display,-0.9665495,8.394044
Montaga regular,regular,serif,1.9917642,-0.9111836
Diplomata regular,regular,display,-2.3087416,3.1415133
Irish Grover regular,regular,display,-6.902422,8.328804
Jomhuria regular,regular,display,-2.0367594,7.2717113
Ranchers regular,regular,display,-2.661633,11.873324
Modern Antiqua regular,regular,display,0.6323112,-0.7097157
Griffy regular,regular,display,-0.5896098,5.0706515
Snowburst One regular,regular,display,-3.6882095,2.725108
Lancelot regular,regular,display,2.2790246,-1.1512933
Baloo Thambi regular,regular,display,-2.7963083,7.380638
Chango regular,regular,display,-2.5747712,4.502422
Purple Purse regular,regular,display,-2.0359042,-1.9147729
Plaster regular,regular,display,-6.3391623,11.055527
Original Surfer regular,regular,display,-6.6410923,8.396909
Bokor regular,regular,display,3.188103,-4.651773
Keania One regular,regular,display,-3.461213,9.403581
Ramaraja regular,regular,serif,-2.0103805,-1.2744098
Rhodium Libre regular,regular,serif,0.07555193,0.5592159
Uncial Antiqua regular,regular,display,-0.3017363,-0.08579205
Mirza regular,regular,display,-3.931706,8.067984
Mirza 500,500,display,-3.6255107,8.305236
Mirza 600,600,display,-3.416724,8.618688
Mirza 700,700,display,-3.3403423,9.026423
Odor Mean Chey regular,regular,display,2.9416044,-4.499091
Almendra SC regular,regular,serif,-0.56583554,2.830684
Scope One regular,regular,serif,1.3155712,1.4803334
Kenia regular,regular,display,-2.7716799,9.088125
Nova Flat regular,regular,display,-5.422736,8.23341
Galdeano regular,regular,sans-serif,-3.6349797,8.800425
Mrs Sheppards regular,regular,handwriting,1.5165536,6.7690864
Spicy Rice regular,regular,display,-1.3004521,11.56458
Londrina Outline regular,regular,display,-4.2859793,7.701587
Suwannaphum regular,regular,display,2.8471923,-4.648312
Sahitya regular,regular,serif,0.12787768,-1.2045438
Sahitya 700,700,serif,-3.2425282,-0.8832954
Princess Sofia regular,regular,handwriting,1.3787059,6.24339
Goblin One regular,regular,display,-1.8768414,2.148571
Ewert regular,regular,display,-1.8201699,4.9061418
Trochut regular,regular,display,-3.286085,9.825577
Trochut italic,italic,display,1.0393676,10.598971
Trochut 700,700,display,-3.655145,9.855092
Underdog regular,regular,display,0.87711066,0.38287246
Smythe regular,regular,display,-1.7079068,9.000011
Fascinate regular,regular,display,-6.228983,11.756446
Molle italic,italic,handwriting,1.0430806,6.3578987
Modak regular,regular,display,-2.0344484,6.001974
Bayon regular,regular,display,2.7764976,-4.760572
Amita regular,regular,handwriting,-3.2483351,7.0155573
Amita 700,700,handwriting,-3.1956728,8.158473
Rum Raisin regular,regular,sans-serif,-1.1150279,10.901884
Astloch regular,regular,display,1.0580299,6.614636
Astloch 700,700,display,0.06622172,8.10155
Caesar Dressing regular,regular,display,-1.4082558,4.7370753
Averia Gruesa Libre regular,regular,display,-0.68126297,6.840581
Gorditas regular,regular,display,-1.5576762,2.172992
Gorditas 700,700,display,-2.2383862,2.0747702
Jim Nightshade regular,regular,handwriting,1.9345727,5.6311765
Farsan regular,regular,display,5.45853e-05,8.628572
Cormorant SC 300,300,serif,-0.026908936,2.4451036
Cormorant SC regular,regular,serif,0.010596079,2.3700483
Cormorant SC 500,500,serif,-0.0061074346,2.486698
Cormorant SC 600,600,serif,-0.010603067,2.7212198
Cormorant SC 700,700,serif,-0.16570823,2.8697662
Asset regular,regular,display,-2.3653896,3.6914778
Atomic Age regular,regular,display,-6.345591,8.619606
Ribeye Marrow regular,regular,display,0.3129371,1.8444724
Miltonian Tattoo regular,regular,display,-0.7642988,2.759468
Elsie Swash Caps regular,regular,display,0.89808226,-1.7453623
Elsie Swash Caps 900,900,display,-1.832319,-2.1060586
Seymour One regular,regular,sans-serif,-2.4918644,4.9575377
Nova Script regular,regular,display,0.23785768,8.04222
Passero One regular,regular,display,-3.0225384,10.377922
Fascinate Inline regular,regular,display,-6.1739397,11.23875
Cormorant Upright 300,300,serif,2.226252,2.3111749
Cormorant Upright regular,regular,serif,2.1164746,2.4129379
Cormorant Upright 500,500,serif,2.11161,2.3668947
Cormorant Upright 600,600,serif,2.0272672,2.5739791
Cormorant Upright 700,700,serif,2.2363372,3.0213528
Jacques Francois regular,regular,serif,1.5030077,-2.406411
Jacques Francois Shadow regular,regular,display,-0.46238333,2.024136
Margarine regular,regular,display,-1.2111732,7.387316
Sura regular,regular,serif,0.10512656,-1.5486103
Sura 700,700,serif,-3.4151495,-0.97686464
Romanesco regular,regular,handwriting,-0.28382018,7.926523
Miltonian regular,regular,display,-1.3359897,3.3862572
Tillana regular,regular,handwriting,1.2249553,8.734817
Tillana 500,500,handwriting,0.9678686,8.228293
Tillana 600,600,handwriting,0.42242998,7.674556
Tillana 700,700,handwriting,0.11169036,6.9852457
Tillana 800,800,handwriting,-0.18127768,6.6153398
Londrina Shadow regular,regular,display,-5.159078,8.400041
Diplomata SC regular,regular,display,-2.1728334,4.014229
Barrio regular,regular,display,-1.8653578,4.1366434
Moul regular,regular,display,2.6837802,-4.6924953
Siemreap regular,regular,display,2.5422602,-4.6577454
Rasa 300,300,serif,1.593448,0.17700002
Rasa regular,regular,serif,0.11593204,-0.77520317
Rasa 500,500,serif,-1.8460053,-0.4658665
Rasa 600,600,serif,-2.4209762,-0.62589765
Rasa 700,700,serif,-3.0189612,-0.61858654
Freehand regular,regular,display,2.7284276,-4.569315
Rakkas regular,regular,display,-2.3788464,-2.1113427
Erica One regular,regular,display,-5.744442,12.682974
Felipa regular,regular,handwriting,1.5823679,7.151087
Miss Fajardose regular,regular,handwriting,2.8286016,6.611421
Baloo Bhai regular,regular,display,-2.905413,7.3208876
Londrina Sketch regular,regular,display,-4.5252056,7.980901
Geostar Fill regular,regular,display,-6.0714297,9.364763
Arbutus regular,regular,display,-2.3568134,2.0464423
Smokum regular,regular,display,-3.1616135,10.604635
Metal Mania regular,regular,display,-1.4719136,9.606411
Devonshire regular,regular,handwriting,-0.2578566,7.441133
Asar regular,regular,serif,0.6931442,-1.4824082
Bonbon regular,regular,handwriting,-1.2517592,5.240309
Warnes regular,regular,display,-3.1182425,4.973108
Nova Cut regular,regular,display,-6.002563,7.868037
Coiny regular,regular,display,-2.4120057,6.8483663
Marko One regular,regular,serif,-2.472156,5.248249
Combo regular,regular,display,-2.8179421,7.644098
Sirin Stencil regular,regular,display,-3.1122742,7.8978767
Galada regular,regular,display,0.090374544,8.9906025
Almendra Display regular,regular,display,-3.9568546,2.7772882
Atma 300,300,display,-1.8433912,7.9361815
Atma regular,regular,display,-1.0224813,9.171146
Atma 500,500,display,-0.8855378,9.7416525
Atma 600,600,display,-0.85602665,10.092056
Atma 700,700,display,-1.3621316,9.818362
Butterfly Kids regular,regular,handwriting,1.3587826,6.0514054
Metal regular,regular,display,2.7689931,-4.873422
Sofadi One regular,regular,display,-2.2996438,5.4056983
Eater regular,regular,display,-0.9821851,4.9119763
Macondo Swash Caps regular,regular,display,-1.3688697,6.834438
Geostar regular,regular,display,-6.3284683,8.97258
Federant regular,regular,display,-4.2929034,8.889565
Flavors regular,regular,display,-1.0234832,8.458212
Aubrey regular,regular,display,-5.1376085,7.572934
Sevillana regular,regular,display,0.46925133,6.0818286
Ruge Boogie regular,regular,handwriting,1.3773487,6.0277157
Unlock regular,regular,display,-4.357676,11.298227
Stalinist One regular,regular,display,-2.4817,4.78703
Taprom regular,regular,display,2.939643,-4.877768
Chenla regular,regular,display,2.8058913,-4.8341885
Bigelow Rules regular,regular,display,-1.6842272,8.505366
Preahvihear regular,regular,display,2.675006,-4.7532954
Dangrek regular,regular,display,3.1553738,-4.6219835
Yatra One regular,regular,display,-6.0274267,9.1961775
Sree Krushnadevaraya regular,regular,serif,-0.162211,-1.6383705
Butcherman regular,regular,display,-1.3118718,10.142713
Fruktur regular,regular,display,-0.7230503,8.303964
Supermercado One regular,regular,display,-2.8962998,8.135535
Mogra regular,regular,display,-0.07204251,6.6082106
Risque regular,regular,display,-1.0915369,1.2750609
Emblema One regular,regular,display,3.1441317,12.303081
Lakki Reddy regular,regular,handwriting,-6.973465,8.219867
Katibeh regular,regular,display,-1.0712938,3.774521
Chela One regular,regular,display,-1.2064312,8.281781
Kumar One regular,regular,display,-2.1123421,1.2192084
Padauk regular,regular,sans-serif,-7.610365,6.7410946
Padauk 700,700,sans-serif,-6.1143494,9.228928
Tenali Ramakrishna regular,regular,sans-serif,-6.242832,5.4605713
Mr Bedfort regular,regular,handwriting,1.2235254,6.0806727
Meera Inimai regular,regular,sans-serif,-8.094666,6.6293426
Baloo Da regular,regular,display,-2.8290756,7.473547
Kdam Thmor regular,regular,display,2.9976182,-4.6002584
Cormorant Unicase 300,300,serif,1.0189103,1.2867272
Cormorant Unicase regular,regular,serif,1.2055957,1.1327161
Cormorant Unicase 500,500,serif,1.0071388,0.8492851
Cormorant Unicase 600,600,serif,0.9753619,0.62707794
Cormorant Unicase 700,700,serif,0.69953233,0.6026368
Moulpali regular,regular,display,2.9947703,-5.0802307
Hanalei regular,regular,display,-1.6245699,5.645538
Peddana regular,regular,serif,0.8098938,0.81113327
Hanalei Fill regular,regular,display,-1.1820675,8.950756
Dhurjati regular,regular,sans-serif,-6.4532804,9.505088
Bungee Hairline regular,regular,display,-3.944115,4.6192136
Bahiana regular,regular,display,-1.7461728,8.798866
Overpass Mono 300,300,monospace,-1.0221776,13.539117
Overpass Mono regular,regular,monospace,-1.3507061,14.0903635
Overpass Mono 600,600,monospace,-0.89522153,14.425592
Overpass Mono 700,700,monospace,-0.4109016,14.497424
Bungee Outline regular,regular,display,-3.61256,7.336923
Kavivanar regular,regular,handwriting,-1.2076391,7.3651366
Suravaram regular,regular,serif,-0.44209594,1.4428331
BioRhyme Expanded 200,200,serif,-3.038656,4.196136
BioRhyme Expanded 300,300,serif,-2.8307397,4.358977
BioRhyme Expanded regular,regular,serif,-2.3788152,4.549089
BioRhyme Expanded 700,700,serif,-2.1982563,4.5102143
BioRhyme Expanded 800,800,serif,-2.400398,4.3015013
Kumar One Outline regular,regular,display,-2.6329668,4.452121
