name,variant,category,x,y
Catamaran 200,200,sans-serif,0.84591085,17.03406
Catamaran 300,300,sans-serif,0.74605316,17.592257
Catamaran regular,regular,sans-serif,-0.31539404,19.232677
Catamaran 500,500,sans-serif,-1.8263954,19.706161
Catamaran 600,600,sans-serif,-3.4608526,19.792366
Catamaran 700,700,sans-serif,-4.616258,19.845827
Catamaran 800,800,sans-serif,-5.043385,20.594767
Catamaran 900,900,sans-serif,-5.200623,20.919516
Merriweather Sans 300,300,sans-serif,0.4130355,18.470364
Merriweather Sans 300italic,300italic,sans-serif,-4.5502796,15.766728
Merriweather Sans regular,regular,sans-serif,-2.014257,19.363615
Merriweather Sans italic,italic,sans-serif,-6.0597057,15.885434
Merriweather Sans 700,700,sans-serif,-4.6604843,19.787504
Merriweather Sans 700italic,700italic,sans-serif,-7.220607,16.81958
Merriweather Sans 800,800,sans-serif,-5.2543497,20.592468
Merriweather Sans 800italic,800italic,sans-serif,-7.710167,17.01857
Fira Sans 100,100,sans-serif,1.9422176,15.139389
Fira Sans 100italic,100italic,sans-serif,0.50518125,15.178915
Fira Sans 200,200,sans-serif,1.5831784,16.560835
Fira Sans 200italic,200italic,sans-serif,-0.9318636,15.510246
Fira Sans 300,300,sans-serif,0.846473,17.142527
Fira Sans 300italic,300italic,sans-serif,-1.8193635,15.412169
Fira Sans regular,regular,sans-serif,-1.5636636,19.135756
Fira Sans italic,italic,sans-serif,-5.6900177,15.8986635
Fira Sans 500,500,sans-serif,-5.034194,19.563038
Fira Sans 500italic,500italic,sans-serif,-7.146468,16.732414
Fira Sans 600,600,sans-serif,-5.700528,19.47195
Fira Sans 600italic,600italic,sans-serif,-7.4884624,17.091364
Fira Sans 700,700,sans-serif,-6.235988,19.83412
Fira Sans 700italic,700italic,sans-serif,-7.731953,17.293434
Fira Sans 800,800,sans-serif,-6.396921,20.343525
Fira Sans 800italic,800italic,sans-serif,-8.016006,17.45649
Fira Sans 900,900,sans-serif,-6.5055866,20.485863
Fira Sans 900italic,900italic,sans-serif,-8.114579,17.717712
Abril Fatface regular,regular,display,-3.205586,9.609856
Exo 2 100,100,sans-serif,1.6486067,15.206162
Exo 2 100italic,100italic,sans-serif,-0.04524777,15.178457
Exo 2 200,200,sans-serif,1.5093209,16.276283
Exo 2 200italic,200italic,sans-serif,-1.0345395,15.217582
Exo 2 300,300,sans-serif,-0.20242777,17.311794
Exo 2 300italic,300italic,sans-serif,-2.4102979,15.981847
Exo 2 regular,regular,sans-serif,-1.1990007,18.236822
Exo 2 italic,italic,sans-serif,-4.4143453,16.139566
Exo 2 500,500,sans-serif,-2.0722044,18.93357
Exo 2 500italic,500italic,sans-serif,-5.5037475,15.68235
Exo 2 600,600,sans-serif,-3.563178,19.59995
Exo 2 600italic,600italic,sans-serif,-6.4238696,15.970302
Exo 2 700,700,sans-serif,-4.9084888,19.974117
Exo 2 700italic,700italic,sans-serif,-7.2526035,16.501738
Exo 2 800,800,sans-serif,-5.9833903,20.523554
Exo 2 800italic,800italic,sans-serif,-7.341096,16.973783
Exo 2 900,900,sans-serif,-5.9721746,20.913898
Exo 2 900italic,900italic,sans-serif,-7.7105308,17.350231
Asap regular,regular,sans-serif,-1.4244844,18.461817
Asap italic,italic,sans-serif,-5.215902,15.647981
Asap 500,500,sans-serif,-4.6088433,18.66698
Asap 500italic,500italic,sans-serif,-6.1630516,16.427244
Asap 700,700,sans-serif,-5.201501,19.032087
Asap 700italic,700italic,sans-serif,-6.338357,16.95472
Varela Round regular,regular,sans-serif,-1.3945318,17.285593
Abel regular,regular,sans-serif,-0.31051224,18.019144
Quicksand 300,300,sans-serif,0.6839514,15.883516
Quicksand regular,regular,sans-serif,-0.14795841,16.346828
Quicksand 500,500,sans-serif,-1.7027307,17.213753
Quicksand 700,700,sans-serif,-2.6592174,17.168062
Gloria Hallelujah regular,regular,handwriting,-2.606088,15.841934
Pacifico regular,regular,handwriting,-3.727033,14.8060665
Rubik 300,300,sans-serif,0.23617092,16.780184
Rubik 300italic,300italic,sans-serif,-2.1072092,15.872615
Rubik regular,regular,sans-serif,-0.8170047,18.02216
Rubik italic,italic,sans-serif,-4.3343067,15.869935
Rubik 500,500,sans-serif,-2.956988,20.211418
Rubik 500italic,500italic,sans-serif,-7.2781878,15.628543
Rubik 700,700,sans-serif,-4.07995,20.810236
Rubik 700italic,700italic,sans-serif,-8.167888,16.00204
Rubik 900,900,sans-serif,-4.4452267,21.862724
Rubik 900italic,900italic,sans-serif,-8.409657,16.723139
Karla regular,regular,sans-serif,-0.30238467,17.660511
Karla italic,italic,sans-serif,-1.3029561,17.728851
Karla 700,700,sans-serif,-2.676278,19.932167
Karla 700italic,700italic,sans-serif,-6.359748,17.270222
Ubuntu Condensed regular,regular,sans-serif,-6.1387205,18.646835
Work Sans 100,100,sans-serif,1.460405,14.961514
Work Sans 200,200,sans-serif,1.7986274,15.187865
Work Sans 300,300,sans-serif,0.867355,16.566637
Work Sans regular,regular,sans-serif,-0.19268502,17.688244
Work Sans 500,500,sans-serif,-1.6213111,18.730465
Work Sans 600,600,sans-serif,-3.2124345,20.199453
Work Sans 700,700,sans-serif,-4.314748,21.359676
Work Sans 800,800,sans-serif,-5.0274944,21.488323
Work Sans 900,900,sans-serif,-5.1908813,21.75629
Cuprum regular,regular,sans-serif,-5.4122066,18.973557
Cuprum italic,italic,sans-serif,-6.8801465,17.35312
Cuprum 700,700,sans-serif,-5.8094554,19.770498
Cuprum 700italic,700italic,sans-serif,-7.266711,17.309351
Signika 300,300,sans-serif,-0.49773964,18.055443
Signika regular,regular,sans-serif,-3.4258528,18.7905
Signika 600,600,sans-serif,-4.2596426,18.843922
Signika 700,700,sans-serif,-4.6843615,18.965837
Archivo Narrow regular,regular,sans-serif,-4.2883058,18.931902
Archivo Narrow italic,italic,sans-serif,-6.526111,17.190657
Archivo Narrow 700,700,sans-serif,-6.0485873,19.494448
Archivo Narrow 700italic,700italic,sans-serif,-7.392739,17.670996
Play regular,regular,sans-serif,-1.3000546,18.788784
Play 700,700,sans-serif,-3.6363313,20.21644
Questrial regular,regular,sans-serif,-0.16056459,17.206333
Shadows Into Light regular,regular,handwriting,-2.7798529,16.675058
Dancing Script regular,regular,handwriting,-3.496327,14.610561
Dancing Script 700,700,handwriting,-3.6845353,14.673418
PT Sans Caption regular,regular,sans-serif,-0.9589328,18.940962
PT Sans Caption 700,700,sans-serif,-3.885411,20.706188
Alegreya regular,regular,serif,-1.5189701,10.514262
Alegreya italic,italic,serif,-6.196038,13.89276
Alegreya 700,700,serif,-3.7888076,9.956968
Alegreya 700italic,700italic,serif,-6.8006697,14.562716
Alegreya 900,900,serif,-4.1993327,9.876026
Alegreya 900italic,900italic,serif,-6.610342,15.105415
Francois One regular,regular,sans-serif,-5.9391418,19.269917
Exo 100,100,sans-serif,1.3954037,15.390995
Exo 100italic,100italic,sans-serif,0.15162216,15.50022
